Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413760,3391920,498,0,5,-115.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413765,3391915,498,0,5,-117.67
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413350,3392020,501,0,5,-106.88
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413355,3392015,501,0,5,-109.67
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413420,3392090,498,0,12,-79.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413525,3391840,492,18,6,-84.9
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413530,3391825,492,0,6,-84.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413535,3391830,492,18,6,-75.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413615,3391910,496,0,5,-103.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413620,3391895,496,0,5,-108.13
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413520,3391835,492,0,6,-85.67
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413650,3391865,495,0,5,-116.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413655,3391870,496,18,13,-108.75
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413625,3391900,496,0,5,-110.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413600,3391915,495,18,5,-101.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413750,3391925,498,0,5,-118.44
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413740,3391935,499,18,13,-113.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413720,3391955,499,0,5,-111.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413685,3392000,496,0,13,-107.25
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413610,3391905,495,0,5,-106.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413605,3391920,496,18,5,-106.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413630,3391885,496,18,13,-108.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413560,3391920,494,0,5,-96.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413480,3392000,495,0,5,-81.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413605,3391795,495,0,6,-78.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413445,3391955,495,0,13,-83.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413530,3391870,492,0,5,-92.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413535,3391865,492,18,5,-88.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413440,3391960,495,0,5,-83.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413720,3391760,495,0,5,-108.75
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413450,3391950,494,0,5,-89.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413590,3391890,494,0,5,-115.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413525,3391875,492,0,5,-92.6
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413520,3391880,492,0,5,-93.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413460,3391940,494,0,5,-92.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413490,3391990,495,0,5,-97.33
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413580,3391900,494,18,5,-95.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413575,3391905,494,18,5,-94.67
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413485,3391995,495,0,5,-105.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413455,3391945,494,0,5,-90.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413205,3392090,497,0,5,-113.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413495,3392175,498,21,5,-86.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413515,3392195,498,0,6,-97.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413660,3392030,496,0,5,-102.67
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413620,3392070,497,0,5,-114.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413630,3392080,497,18,5,-112.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413670,3392040,496,0,13,-103.67
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413665,3392025,496,0,13,-101.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413475,3392235,500,0,5,-101.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413650,3392020,496,0,13,-100.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413625,3392065,497,0,13,-111.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413215,3392080,497,0,12,-118.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413275,3391880,495,21,5,-101.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413390,3391920,496,0,6,-88.46
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413360,3391890,495,0,6,-89.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413365,3391885,494,0,6,-90.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413410,3391860,492,0,5,-93.17
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413400,3391850,492,0,5,-85.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413420,3391870,492,0,12,-89.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413395,3391915,495,0,6,-87.9
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413370,3391900,495,21,6,-91.13
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413385,3391905,495,0,6,-89.67
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413380,3391910,495,21,6,-88.71
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413375,3391895,495,0,6,-89.83
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413430,3391880,492,18,6,-88.71
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413435,3391875,492,18,6,-98.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413305,3392040,499,0,5,-96.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413535,3392070,497,0,13,-87.33
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413530,3392065,497,0,13,-76.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413575,3392030,497,0,5,-105.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413525,3392080,497,0,5,-85.56
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413500,3392095,497,0,5,-76.81
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413505,3392100,497,0,5,-77.49
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413595,3392010,496,0,13,-98.38
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413495,3392110,497,0,6,-73.29
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413510,3392085,497,0,13,-82.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413580,3392015,496,18,5,-97.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413585,3392020,496,18,5,-104.2
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413590,3392005,496,0,5,-101.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413515,3392090,497,0,13,-82.89
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413490,3392105,497,0,6,-75.29
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413480,3392115,497,0,6,-83.29
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413520,3392075,497,0,13,-84.17
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413555,3392050,497,0,5,-101.25
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413550,3392045,497,0,5,-101.75
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413565,3392040,497,0,5,-102.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413560,3392035,497,0,5,-99.67
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413645,3392020,496,0,13,-91.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413485,3392180,498,0,12,-86.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413605,3392060,497,0,5,-114.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413660,3392035,496,18,5,-102.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413625,3392080,497,0,5,-103.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413620,3392075,497,0,5,-111.75
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413630,3392065,497,0,13,-112.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413655,3392010,496,0,13,-94.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413670,3392025,496,0,13,-103.33
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413310,3391840,493,21,5,-117.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413305,3391825,492,21,5,-116.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413545,3392035,497,6,13,-93.43
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413540,3392040,497,6,13,-101.75
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413490,3392130,497,0,6,-77.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413510,3392150,497,0,6,-78.78
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413460,3392120,497,0,5,-88.44
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413515,3392145,497,0,6,-77.1
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413475,3392105,497,0,6,-84.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413465,3392115,497,0,5,-87.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413470,3392110,497,0,6,-81.38
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413590,3392070,497,0,13,-114.33
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413595,3392065,497,0,5,-108.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413565,3392055,497,33,13,-103.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413495,3392125,497,0,6,-78.89
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413445,3392095,497,6,12,-90.57
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413450,3392090,497,6,12,-88.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413455,3392085,497,6,5,-88.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413485,3392135,497,0,6,-100.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413505,3392155,498,0,6,-94.67
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413580,3392080,497,33,13,-96.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413370,3391920,496,0,6,-90.33
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413400,3391870,493,0,12,-96.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413415,3391875,493,0,12,-89.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413395,3391895,494,0,5,-90.74
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413380,3391890,494,0,6,-90.86
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413375,3391915,496,21,6,-96.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413390,3391900,495,0,6,-88.68
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413385,3391885,494,0,5,-92.55
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413365,3391905,496,30,6,-91.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413360,3391910,496,30,6,-96.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413760,3391815,495,18,5,-113.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413765,3391820,495,0,5,-109.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413460,3391865,491,18,6,-89.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413550,3391955,495,0,13,-88.33
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413495,3391900,493,0,5,-86.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413480,3391885,492,18,13,-88.33
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413675,3391760,495,0,6,-98.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413560,3391965,495,0,13,-90.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413580,3391985,496,18,13,-102.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413595,3392000,496,0,5,-98.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413545,3391950,494,0,5,-92.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413505,3391910,493,0,5,-82.75
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413470,3391875,492,0,6,-93.95
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413565,3391970,495,0,13,-97.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413590,3391995,496,0,5,-96.33
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413575,3391980,496,0,5,-97.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413500,3391905,493,18,5,-97.75
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413485,3391890,492,0,5,-90.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413465,3391870,491,18,6,-86.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413475,3391880,492,0,5,-90.75
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413490,3391895,492,0,5,-94.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413825,3391980,497,0,5,-111.17
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413820,3391975,497,18,13,-112.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413285,3391800,492,18,5,-118.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413335,3391830,492,21,6,-113.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413350,3391805,492,0,5,-107.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413525,3392195,498,0,6,-74.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413535,3392185,498,0,6,-81.15
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413545,3392175,498,0,5,-81.6
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413700,3392020,496,0,5,-104.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413550,3392170,498,0,5,-86.27
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413555,3392165,498,0,5,-85.09
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413570,3392230,498,0,6,-88.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413585,3392215,498,0,5,-86.75
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413580,3392220,498,0,5,-88.7
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413530,3392190,498,0,6,-79.33
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413590,3392210,498,0,5,-86.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413565,3392235,498,0,6,-97.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413540,3392180,498,0,6,-82.9
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413600,3392120,498,0,5,-111.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413395,3391975,498,0,6,-90.33
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413425,3391925,494,0,13,-90.67
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413340,3391850,493,21,6,-108.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413370,3392000,500,36,5,-105.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413325,3391865,493,0,5,-93.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413305,3391885,495,0,12,-99.2
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413315,3391895,496,0,12,-102.67
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413410,3391960,496,0,6,-84.22
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413350,3391860,493,0,6,-90.47
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413435,3391935,494,0,13,-90.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413405,3391945,496,0,6,-81.9
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413310,3391900,496,0,12,-103.25
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413415,3391955,496,0,6,-80.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413330,3391880,494,0,12,-93.86
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413300,3391890,495,0,12,-101.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413320,3391870,494,0,5,-95.33
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413420,3391930,495,0,5,-84.27
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413355,3391855,493,0,6,-95.89
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413335,3391875,494,0,6,-95.14
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413400,3391950,497,15,6,-83.71
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413345,3391845,493,0,6,-94.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413430,3391940,495,0,13,-81.6
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413885,3392040,494,6,5,-99.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413410,3392015,498,36,5,-90.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413345,3392000,500,0,12,-110.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413315,3391950,499,18,6,-121.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413420,3391915,494,0,13,-105.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413360,3391855,493,0,6,-92.71
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413375,3391850,493,0,5,-91.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413400,3391895,494,0,6,-90.29
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413365,3391860,493,0,6,-90.63
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413405,3391900,494,0,6,-84.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413390,3391865,493,0,5,-92.45
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413380,3391875,494,0,5,-91.88
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413430,3391905,493,0,5,-97.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413425,3391920,494,0,13,-88.4
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413385,3391880,494,0,5,-91.36
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413435,3391910,493,0,5,-86.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413490,3392135,497,0,6,-90.67
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413480,3392125,497,21,6,-98.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413535,3392020,496,0,13,-91.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413465,3392110,497,0,5,-80.43
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413555,3392040,497,0,5,-91.33
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413470,3392115,497,0,5,-87.25
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413515,3392160,498,21,6,-85.63
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413620,3392265,498,0,5,-81.5
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413625,3392270,498,0,6,-88.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413615,3392260,498,0,13,-85.33
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413575,3392060,497,0,5,-115.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413600,3392245,498,0,5,-80.67
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413605,3392250,498,0,5,-98.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413505,3392150,497,0,6,-86.2
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413460,3392105,497,0,5,-91.14
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413455,3392100,497,6,12,-89.0
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413445,3392090,497,6,12,-88.43
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413495,3392140,497,0,6,-86.33
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413585,3392070,497,33,13,-99.67
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413475,3392120,497,21,6,-77.33
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413590,3392075,497,33,13,-115.67
111901,413425.0,3391875.0,23,80,6,9,2585.0,12.2,492,0,5,413510,3392155,498,0,6,-87.78
