Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413230,3391600,494,0,5,-96.89
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413225,3391585,494,0,5,-98.09
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413190,3391925,496,0,13,-125.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413300,3391815,492,0,5,-111.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413380,3391735,491,0,5,-92.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413205,3391920,496,0,13,-110.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413375,3391750,491,21,13,-82.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413320,3391795,492,0,6,-83.22
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413315,3391810,492,0,6,-89.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413360,3391755,491,0,5,-99.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413370,3391745,491,0,5,-95.88
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413175,3391950,497,0,5,-107.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413135,3391990,496,0,13,-99.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413095,3391390,494,0,6,-98.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413145,3391980,496,0,13,-100.33
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413155,3391970,496,0,13,-103.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413335,3391790,492,0,6,-83.14
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413340,3391775,491,0,5,-84.23
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413150,3391965,496,0,5,-100.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413330,3391785,492,0,6,-85.64
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413355,3391770,491,0,12,-89.69
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413325,3391800,492,0,6,-84.42
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413365,3391760,491,21,5,-87.4
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413165,3391960,496,0,5,-113.67
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413350,3391765,491,0,12,-92.1
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413395,3391730,491,0,5,-107.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413195,3391930,496,12,13,-103.25
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413215,3391910,496,0,5,-101.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413345,3391780,491,0,12,-87.6
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413400,3391715,492,18,5,-104.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413390,3391725,491,18,5,-98.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413225,3391900,496,6,5,-98.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413310,3391805,492,0,6,-92.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413305,3391630,494,0,5,-109.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413195,3391520,495,0,5,-101.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413325,3391650,493,0,5,-107.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413190,3391515,495,0,5,-100.7
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413145,3391470,494,0,6,-103.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413155,3391480,494,0,6,-112.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413160,3391485,494,0,6,-100.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413170,3391495,494,0,6,-105.67
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413130,3391455,493,0,6,-98.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413140,3391465,494,0,6,-102.29
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413120,3391445,493,0,6,-105.4
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413175,3391500,494,0,6,-96.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413135,3391460,493,0,6,-98.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413180,3391505,495,0,6,-106.6
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413150,3391475,494,0,6,-104.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413185,3391510,495,0,5,-105.14
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413285,3391610,495,18,5,-98.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413280,3391605,495,0,5,-89.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413315,3391640,494,18,13,-98.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413320,3391645,493,0,5,-101.8
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413365,3391730,491,0,13,-94.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413300,3391825,493,0,13,-99.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413305,3391830,493,21,5,-110.67
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413380,3391745,491,0,13,-83.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413375,3391740,491,0,5,-95.25
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413095,3391380,494,0,6,-102.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413185,3391950,497,0,6,-96.71
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413225,3391910,496,0,13,-97.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413370,3391735,491,0,5,-92.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413180,3391945,497,0,5,-89.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413340,3391785,492,0,5,-85.3
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413080,3391365,494,18,6,-98.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413325,3391770,491,0,6,-80.6
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413330,3391775,491,0,5,-82.82
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413155,3392000,496,21,5,-102.33
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413345,3391790,492,0,5,-81.52
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413190,3391955,497,0,5,-107.27
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413140,3391985,496,0,13,-98.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413145,3391990,496,0,5,-100.08
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413115,3391400,493,0,6,-97.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413320,3391765,491,0,6,-79.75
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413385,3391750,491,0,13,-94.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413355,3391800,492,0,12,-88.86
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413235,3391920,497,0,5,-91.17
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413195,3391960,497,0,5,-106.92
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413335,3391780,491,0,5,-84.48
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413350,3391795,492,0,5,-86.6
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413150,3391995,496,0,5,-97.75
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413230,3391915,497,0,13,-102.4
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413360,3391725,491,21,13,-95.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413195,3391795,496,0,5,-114.25
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413235,3391755,494,0,5,-95.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413230,3391760,494,0,13,-106.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413275,3391715,491,18,6,-83.6
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413375,3391895,495,0,6,-81.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413405,3391845,492,0,5,-79.87
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413400,3391850,492,0,5,-80.1
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413365,3391885,494,0,6,-77.2
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413360,3391890,495,0,6,-78.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413415,3391855,492,0,5,-85.78
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413425,3391865,492,18,12,-77.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413420,3391870,492,0,12,-81.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413410,3391860,492,0,5,-80.86
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413265,3391705,492,0,6,-81.25
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413270,3391720,492,18,6,-88.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413190,3392010,497,0,6,-105.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413365,3391725,491,0,13,-103.67
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413425,3391705,493,0,13,-108.33
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413290,3391820,492,0,13,-118.14
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413380,3391750,491,0,13,-93.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413360,3391730,491,21,13,-93.71
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413385,3391745,491,0,13,-94.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413155,3391995,496,0,5,-103.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413230,3391920,497,0,5,-98.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413330,3391780,492,0,6,-83.32
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413235,3391915,497,0,5,-100.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413140,3391990,496,0,5,-99.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413340,3391790,492,0,5,-83.7
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413350,3391800,492,0,5,-84.58
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413110,3391400,493,0,6,-93.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413145,3391985,496,0,13,-100.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413335,3391775,491,0,5,-83.85
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413185,3391945,497,0,6,-102.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413180,3391950,497,0,5,-109.3
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413320,3391770,492,0,6,-83.21
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413190,3391960,497,0,6,-112.29
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413195,3391955,497,0,5,-105.42
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413150,3392000,496,0,5,-110.4
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413345,3391785,491,0,5,-83.58
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413325,3391765,491,0,5,-80.49
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413355,3391795,492,0,12,-86.92
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413305,3391825,492,21,5,-96.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413370,3391740,491,0,5,-92.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413300,3391830,493,21,13,-102.33
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413375,3391735,491,0,5,-93.2
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413430,3391860,492,18,12,-72.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413245,3391705,492,18,6,-104.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413210,3391760,496,18,13,-111.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413215,3391755,495,18,13,-117.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413435,3391855,491,0,12,-73.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413270,3391700,491,18,6,-83.57
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413190,3391780,497,0,5,-113.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413405,3391865,492,0,12,-78.63
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413265,3391685,491,0,6,-82.23
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413255,3391715,492,0,6,-106.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413250,3391720,492,18,5,-110.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413195,3391775,497,0,5,-113.94
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413385,3391885,494,0,5,-84.42
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413425,3391845,491,0,5,-76.25
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413185,3391765,497,0,13,-113.88
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413420,3391850,492,0,5,-78.86
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413390,3391900,495,0,6,-83.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413380,3391890,494,0,6,-78.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413395,3391895,494,0,5,-83.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413260,3391690,492,18,6,-80.14
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413275,3391695,491,0,6,-81.32
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413400,3391870,493,0,12,-79.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413415,3391875,493,0,12,-83.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413200,3391750,496,0,13,-114.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413410,3391880,493,0,12,-80.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413805,3391780,495,0,5,-122.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413825,3391800,495,18,13,-126.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413820,3391795,495,0,5,-117.29
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413765,3391820,495,0,5,-115.75
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413815,3391770,495,0,5,-117.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413760,3391815,495,18,5,-113.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413835,3391790,495,0,5,-116.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413830,3391785,495,0,5,-117.93
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413695,3391780,495,0,5,-119.67
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413740,3391825,495,18,5,-118.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413730,3391815,495,0,13,-119.33
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413685,3391770,495,0,5,-120.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413445,3391850,491,18,12,-71.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413455,3391860,491,0,5,-84.33
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413440,3391845,491,18,5,-76.33
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413735,3391820,495,18,5,-120.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413290,3391680,491,0,13,-94.21
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413280,3391670,492,0,5,-96.67
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413330,3391640,494,0,13,-107.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413175,3391475,494,0,6,-101.5
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413285,3391665,492,0,13,-95.73
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413185,3391445,495,0,6,-100.67
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413190,3391460,495,0,6,-95.63
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413155,3391495,494,0,6,-105.75
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413170,3391480,494,0,6,-104.3
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413180,3391450,495,0,6,-95.7
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413165,3391465,494,0,6,-104.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413295,3391675,492,0,13,-92.88
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413160,3391470,494,0,6,-105.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413310,3391660,492,0,5,-97.8
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413300,3391650,493,0,5,-88.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413305,3391645,493,6,13,-96.67
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413315,3391655,493,0,5,-103.17
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413315,3391665,492,18,13,-91.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413120,3391500,493,45,6,-113.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413295,3391645,493,0,13,-97.67
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413280,3391660,492,0,13,-95.48
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413130,3391490,493,15,6,-109.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413175,3391445,495,0,6,-100.64
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413190,3391470,495,0,6,-96.91
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413160,3391460,494,0,6,-102.67
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413155,3391505,494,0,6,-100.25
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413170,3391450,494,0,6,-97.33
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413185,3391475,495,0,6,-95.62
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413180,3391480,495,0,6,-101.6
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413305,3391675,492,0,5,-91.16
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413165,3391455,494,0,6,-98.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413300,3391680,491,0,5,-90.76
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413210,3391410,495,0,5,-95.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413290,3391650,493,0,13,-95.21
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413285,3391655,492,0,13,-93.7
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413310,3391670,492,0,13,-95.21
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413195,3391465,495,0,6,-98.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413430,3391700,493,0,13,-117.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413185,3391925,496,0,5,-109.0
112001,413425.0,3391875.0,23,200,6,6,2585.0,9.2,492,0,5,413380,3391730,491,18,5,-103.5
