Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390815,3395485,529,0,6,-91.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390845,3395455,528,0,14,-89.4
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390800,3395500,529,0,6,-90.67
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390790,3395390,527,0,11,-86.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390840,3395460,528,0,6,-95.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388315,3395695,532,0,5,-93.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388410,3395860,534,18,5,-115.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388450,3395900,538,0,5,-100.33
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388460,3395910,539,0,5,-103.75
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388455,3395895,538,0,14,-97.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388445,3395885,537,0,5,-98.6
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388440,3395890,537,0,5,-103.17
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388430,3395880,536,0,5,-104.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388470,3395920,540,0,5,-99.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388420,3395870,535,18,14,-106.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388435,3395875,536,18,14,-102.75
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388415,3395855,534,0,5,-115.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388540,3395895,538,0,12,-105.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388500,3395855,538,0,6,-97.67
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388515,3395850,537,0,6,-96.04
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388490,3395865,538,27,6,-98.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388505,3395860,538,0,6,-96.75
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388510,3395845,537,0,5,-99.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388555,3395890,538,0,5,-96.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388495,3395870,538,27,5,-99.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388550,3395885,538,0,6,-95.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390965,3395810,529,0,5,-96.33
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390960,3395805,529,0,5,-95.67
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390840,3395605,530,12,5,-106.33
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390660,3395505,529,0,12,-88.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391005,3395770,529,0,14,-87.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390715,3395480,529,0,5,-95.33
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390665,3395510,529,0,12,-83.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391000,3395765,530,0,14,-95.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388630,3395830,533,0,14,-83.67
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388620,3395840,534,18,5,-83.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388615,3395805,532,0,5,-97.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388575,3395765,530,0,14,-95.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388635,3395825,533,0,14,-82.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388900,3395480,530,0,5,-89.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388645,3395820,532,18,5,-87.29
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388655,3395810,532,0,5,-88.44
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388650,3395805,532,18,5,-90.67
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388640,3395815,532,18,5,-115.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388660,3395835,533,0,14,-81.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388535,3395610,532,0,5,-105.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388675,3395830,533,18,5,-90.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390850,3395860,529,0,5,-93.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391625,3395400,527,0,5,-102.2
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391040,3395615,529,0,5,-84.33
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391065,3395640,529,0,7,-79.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391105,3395680,531,0,7,-83.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391100,3395675,531,0,7,-79.33
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391045,3395620,529,0,5,-82.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391060,3395635,529,0,7,-80.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391070,3395625,529,0,7,-76.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391110,3395665,531,0,7,-86.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391080,3395660,530,0,7,-82.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391040,3395620,529,0,5,-78.67
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391090,3395650,530,0,7,-79.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391095,3395645,530,0,7,-79.33
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391620,3395400,527,0,5,-102.33
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391105,3395675,531,0,7,-80.67
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391100,3395680,531,0,7,-78.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391065,3395635,529,0,7,-83.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391045,3395615,529,0,5,-84.17
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391060,3395640,529,0,7,-81.2
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391085,3395655,530,0,7,-80.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391075,3395625,529,0,7,-76.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390925,3395820,529,0,14,-91.67
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390805,3395540,529,0,5,-90.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388830,3395880,534,0,6,-92.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388865,3395905,535,0,14,-94.33
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388870,3395920,535,0,5,-95.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391105,3395690,531,0,7,-79.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391090,3395715,530,0,6,-81.67
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391060,3395725,529,0,5,-92.4
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391100,3395685,531,0,7,-84.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391080,3395705,530,0,6,-82.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391110,3395695,531,0,7,-95.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,391085,3395710,530,0,6,-83.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390825,3395425,528,0,5,-94.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390815,3395415,527,0,5,-90.25
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390810,3395420,527,0,5,-87.33
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390820,3395430,528,0,14,-96.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390710,3395480,529,0,5,-90.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390660,3395510,529,0,12,-85.5
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,390665,3395505,529,0,12,-87.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388840,3396045,535,0,5,-88.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388615,3395750,530,0,5,-95.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388485,3395800,534,0,5,-86.67
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388860,3395495,530,0,5,-94.0
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388865,3395500,530,0,10,-91.33
108401,388765.0,3396040.0,39,180,6,5,2585.0,12.2,539,0,5,388535,3395830,536,0,5,-90.0
